x, y
0.10030090270812436, -0.5017751479289941
0.23069207622868604, -0.45680473372781066
0.3309929789368104, -0.39644970414201186
0.42126379137412234, -0.336094674556213
0.5165496489468405, -0.2686390532544379
0.5566700100300902, -0.22366863905325443
0.6018054162487462, -0.16923076923076924
0.6619859578736208, -0.12189349112426036
0.7071213640922768, -0.07218934911242604
0.7472417251755266, -0.028402366863905328
0.8174523570712136, 0.033136094674556214
0.8575727181544633, 0.08047337278106509
0.9077231695085255, 0.1289940828402367
0.9378134403209628, 0.1727810650887574
1.0030090270812437, 0.21183431952662723
1.0732196589769307, 0.2757396449704142
1.0280842527582748, 0.23905325443786982
1.1183550651955867, 0.3183431952662722
1.1584754262788364, 0.3633136094674556
1.238716148445336, 0.4035502958579882
1.3139418254764292, 0.4532544378698225
1.4242728184553661, 0.49940828402366866
1.5546639919759278, 0.5136094674556213
1.720160481444333, 0.4982248520710059
1.815446339017051, 0.450887573964497
1.8956870611835506, 0.4011834319526627
1.9558676028084252, 0.36449704142011835
1.9959879638916749, 0.3337278106508876
2.051153460381143, 0.293491124260355
2.0962888665997994, 0.24260355029585798
2.156469408224674, 0.20710059171597633
2.1965897693079235, 0.16449704142011834
2.231695085255767, 0.1242603550295858
2.2617853560682044, 0.09349112426035502
2.3069207622868606, 0.0485207100591716
2.3520561685055164, 0.011834319526627219
2.3671013039117352, -0.022485207100591716
2.4222668004012036, -0.06627218934911243
2.452357071213641, -0.09822485207100592
2.482447342026078, -0.13846153846153847
2.5325977933801402, -0.18698224852071005
2.592778335005015, -0.23431952662721894
2.637913741223671, -0.2757396449704142
2.6930792377131394, -0.3183431952662722
2.738214643931795, -0.3526627218934911
2.778335005015045, -0.38698224852071006
2.823470411233701, -0.41420118343195267
2.8836509528585754, -0.4461538461538462
2.9287863590772316, -0.4650887573964497
3.0140421263791373, -0.5005917159763313
3.139418254764293, -0.5136094674556213
3.079237713139418, -0.5124260355029586
3.2046138415245737, -0.5029585798816568
3.3199598796389167, -0.4804733727810651
3.400200601805416, -0.4461538461538462
3.4704112337011033, -0.40946745562130177
3.5205616850551653, -0.36213017751479293
3.5907723169508525, -0.3242603550295858
3.630892678034102, -0.2863905325443787
3.6810431293881645, -0.24260355029585798
3.72617853560682, -0.1940828402366864
3.7713139418254764, -0.15266272189349112
3.791374122367101, -0.12781065088757396
3.8465396188565695, -0.08402366863905325
3.876629889669007, -0.047337278106508875
3.9167502507522567, -0.005917159763313609
3.946840521564694, 0.02958579881656805
3.9869608826479435, 0.06982248520710059
4.027081243731193, 0.10414201183431952
4.0722166499498496, 0.14319526627218934
4.092276830491474, 0.17751479289940827
4.142427281845537, 0.21775147928994082
4.167502507522568, 0.25207100591715975
4.21765295887663, 0.28165680473372784
4.267803410230692, 0.3207100591715976
4.322968906720161, 0.36213017751479293
4.36308926780341, 0.40473372781065087
4.40320962888666, 0.42958579881656805
4.448345035105316, 0.45207100591715976
4.498495486459378, 0.4733727810650888
4.558676028084252, 0.493491124260355
4.638916750250752, 0.5159763313609468
4.769307923771314, 0.5124260355029586
4.869608826479438, 0.4863905325443787
4.939819458375125, 0.46153846153846156
4.989969909729187, 0.4366863905325444
5.035105315947844, 0.4082840236686391
5.060180541624875, 0.3881656804733728
5.1153460381143425, 0.35502958579881655
5.14543630892678, 0.3230769230769231
5.18555667001003, 0.29940828402366865
5.2156469408224675, 0.263905325443787
5.260782347041123, 0.2331360946745562
5.285857572718154, 0.20591715976331362
5.33099297893681, 0.17041420118343195
5.3460381143430284, 0.1502958579881657
5.37111334002006, 0.1183431952662722
5.421263791374122, 0.07928994082840236
5.441323971915747, 0.05798816568047337
5.47642928786359, 0.021301775147928994
5.4964894684052155, -0.010650887573964497
5.526579739217652, -0.0378698224852071
5.561685055165496, -0.06153846153846154
5.581745235707121, -0.09940828402366864
5.611835506519559, -0.12781065088757396
5.641925777331996, -0.14911242603550295
5.692076228686058, -0.18106508875739646
5.712136409227683, -0.21420118343195266
5.737211634904714, -0.23905325443786982
5.777331995987963, -0.2686390532544379
5.807422266800401, -0.293491124260355
5.832497492477432, -0.31952662721893493
5.872617853560682, -0.34437869822485206
5.922768304914744, -0.378698224852071
5.947843530591775, -0.41183431952662725
6.008024072216649, -0.4319526627218935
6.068204613841524, -0.45680473372781066
6.123370110330993, -0.4816568047337278
6.1785356068204615, -0.5017751479289941
6.233701103309929, -0.5100591715976331
0.06018054162487462, -0.021301775147928994
0.20060180541624872, -0.01775147928994083
0.3510531594784353, -0.015384615384615385
0.5215646940822467, -0.007100591715976332
0.6820461384152458, -0.003550295857988166
0.8425275827482447, 0.003550295857988166
0.9478435305917753, 0.011834319526627219
1.0682046138415244, 0.015384615384615385
1.2036108324974923, 0.015384615384615385
1.3239719157472416, 0.01893491124260355
1.4493480441323972, 0.01893491124260355
1.5897693079237714, 0.021301775147928994
1.700100300902708, 0.022485207100591716
1.8856569709127382, 0.016568047337278107
2.0060180541624875, 0.014201183431952664
2.1614844533600803, 0.008284023668639054
2.477432296890672, -0.004733727810650888
2.2517552657973923, 0.003550295857988166
2.6278836509528585, -0.009467455621301775
2.7983951855566698, -0.01301775147928994
2.998996990972919, -0.01893491124260355
3.1594784353059175, -0.021301775147928994
3.2647943831494484, -0.01893491124260355
3.3701103309929787, -0.01775147928994083
3.530591775325978, -0.014201183431952664
3.7311935807422265, -0.007100591715976332
3.841524573721163, -0.003550295857988166
4.052156469408224, 0.007100591715976332
4.222668004012036, 0.011834319526627219
4.368104312938816, 0.01775147928994083
4.498495486459378, 0.020118343195266272
4.613841524573721, 0.020118343195266272
4.714142427281845, 0.021301775147928994
4.824473420260782, 0.021301775147928994
4.949849548645938, 0.020118343195266272
5.075225677031093, 0.01893491124260355
5.195586760280842, 0.014201183431952664
5.295887662988966, 0.010650887573964497
5.386158475426279, 0.007100591715976332
5.5215646940822465, 0
5.661985957873621, -0.004733727810650888
5.752256770310932, -0.010650887573964497
5.872617853560682, -0.014201183431952664
5.972918756268806, -0.01775147928994083
6.078234704112337, -0.021301775147928994
6.243731193580742, -0.022485207100591716
6.15346038114343, -0.021301775147928994
